tweet_id;airline_sentiment;airline_sentiment_confidence;negativereason;negativereason_confidence;airline;airline_sentiment_gold;name;negativereason_gold;retweet_count;text;tweet_coord;tweet_created;tweet_location;user_timezone
5.68173E+17;0;1;2;0.6711;US Airways;;GignacForLowell;;0;airway 3 uncancelled ligation delay causing miss connection flight another night home thanks pathetic;;18/02/2015 14:21;Lowell, Ma;
5.68173E+17;0;0.7012;2;0.3582;US Airways;;RayAllStar28;;0;airway thats understandable issue uncreating new flight without personnel titi change plan accommodate;;18/02/2015 14:20;Lawrence, MA;
5.68173E+17;0;0.6794;8;0.6794;US Airways;;DAngel082;;0;airway thanks need locate luggage;;18/02/2015 14:18;New York;
5.68172E+17;2;0.7049;9;;US Airways;;davegoldfarb;;0;airway havent departed yet let get high hope everything schedule far;;18/02/2015 14:13;Delray Beach, FL;Eastern Time (US & Canada)
5.68171E+17;0;0.34;7;0.34;US Airways;;Kurt_Wirth;;0;airway thanks showing interest venville osc;;18/02/2015 14:12;ÜT: 43.182918,-77.651224;Eastern Time (US & Canada)
5.68171E+17;0;1;3;0.6276;US Airways;;od2be2003;;0;airway wapp suck ball compare americana;;18/02/2015 14:10;Dallas, TX;Eastern Time (US & Canada)
5.6817E+17;0;1;7;1;US Airways;;The_Big_Guy27;;0;airway airway flight late flight getting charlotte miss connector phoenix thanks last time ever fly sair;;18/02/2015 14:08;US;Eastern Time (US & Canada)
5.6817E+17;1;0.6499;9;0;US Airways;;dsearls;;0;airway thanks suggestion stop promote message bit run music lamp simsim naysay call volume high arm;;18/02/2015 14:06;SBA, BOS, JFK, EWR, SFO, LHR;Pacific Time (US & Canada)
5.68167E+17;0;1;5;1;US Airways;;od2be2003;;0;airway admiral club elt rude ignorant front desk americana fallen thanks doug parker;;18/02/2015 13:57;Dallas, TX;Eastern Time (US & Canada)
5.68166E+17;0;1;0;0.6836;US Airways;;MelaniePanton;;0;airway elt kafka nasty plane dirty eats lamp floor rude flight attendant hopefully aa get uncleaned disgusting vile;;18/02/2015 13:53;New York, New York;
5.68166E+17;0;1;6;0.6818;US Airways;;I_Am_ErikaG;;0;airway apaid ticket palay th still naysay pending normal want money account;;18/02/2015 13:53;On my phone, USA;Mountain Time (US & Canada)
5.68166E+17;2;0.3419;9;0;US Airways;;TroyTrudel;;0;airway ok thank told ground delay due snow;;18/02/2015 13:52;ÜT: 42.798909,-71.542817;Central Time (US & Canada)
5.68165E+17;0;1;7;0.6842;US Airways;;RayAllStar28;;0;airway made uncancelled flight car reservation came money reschedule time without crew;;18/02/2015 13:48;Lawrence, MA;
5.68165E+17;0;1;5;0.6577;US Airways;;RayAllStar28;;0;airway flight uncancelled flightless yesterday move today stop redcap flight undelayed due lack crew us;;18/02/2015 13:46;Lawrence, MA;
5.68164E+17;1;0.6643;9;;US Airways;;Hayleyville;;0;airway looking forward friend family time arizona;;18/02/2015 13:43;DC;Quito
5.68164E+17;0;1;3;1;US Airways;;Twinscream1;;0;airway dont think already said one respond auto response wait auto response;;18/02/2015 13:41;nan;
5.68163E+17;2;1;9;;US Airways;;GabeFerris;;0;airway americana first class airplane headed portlandian cookdom;;18/02/2015 13:41;#Supergabe - Central Maine;Eastern Time (US & Canada)
5.68163E+17;0;1;3;1;US Airways;;BigDavew2k;;0;airway unstarted trying reach real person hour ago still luck;;18/02/2015 13:38;nan;
5.68162E+17;0;0.6344;1;0.3333;US Airways;;TroyTrudel;;0;airway us wife boston naysay snow right;;18/02/2015 13:36;ÜT: 42.798909,-71.542817;Central Time (US & Canada)
5.68162E+17;0;1;3;1;US Airways;;BigDavew2k;;0;airway tried call customer service line kept queue cobblestone min please hold dont care;;18/02/2015 13:36;nan;
5.68162E+17;0;1;3;1;US Airways;;Twinscream1;;0;airway see lie auto respond insulting remail suck;;18/02/2015 13:35;nan;
5.68161E+17;2;0.6495;9;0;US Airways;;ALHphoto;;0;airway apple great job w madness however system need help appreciate hard work lamp push b better;;18/02/2015 13:33;Raleigh,NC;Atlantic Time (Canada)
5.68161E+17;2;0.6705;9;0;US Airways;;Jeffrey_Hurley;;0;airway thanks giving away seat another fine job cornetcy;[35.22123472, -80.93287633];18/02/2015 13:30;Winston Salem, NC;Eastern Time (US & Canada)
5.68159E+17;0;1;7;0.7108;US Airways;;TroyTrudel;;0;airway newsman stuck plane due snow boston actually knowing boston sair flight cobblestone us;;18/02/2015 13:25;ÜT: 42.798909,-71.542817;Central Time (US & Canada)
5.68158E+17;0;1;3;1;US Airways;;scm1133;;0;airway jive waiting desk cobblestone hold min counting desk agent phone flattering;;18/02/2015 13:21;nan;London
5.68158E+17;2;1;9;;US Airways;;hotcakes_33;;0;airway thanks;;18/02/2015 13:19;Charlotte, NC;Eastern Time (US & Canada)
5.68156E+17;0;1;2;1;US Airways;;scottcode;;0;airway uncancelled flighted flight 5 times past 3 sandan experience verst;;18/02/2015 13:12;nan;
5.68156E+17;2;1;9;;US Airways;;CSquieri;;0;airway thanks betty working gate film lovely gate agent elt helping get home 2 phu tonight instead tomorrow;[35.21820752, -80.94527061];18/02/2015 13:11;Mesa, AZ;
;Arizona;;;;;;;;;;;;;
5.68155E+17;0;1;2;1;US Airways;;as4438;;0;airway realize weather day day flight keep getting uncancelled flighted please depriorize ur passenger help;;18/02/2015 13:07;nan;
5.68154E+17;0;1;3;1;US Airways;;Twinscream1;;0;airway help get response airway;;18/02/2015 13:03;nan;
5.68153E+17;0;1;4;1;US Airways;;TotalRugby;;4;airway rugby team back home luggage wet partly redamage happy blizzard;;18/02/2015 13:01;The Rugby Universe ;Berlin
5.68153E+17;2;1;9;;US Airways;;shhashhank;;0;airway surprisingly quick response time thanks;;18/02/2015 12:59;Boston, MA | San Jose, CA;Arizona
5.68151E+17;0;1;2;1;US Airways;;as4438;;0;airway stop uncancelled flighting flight provide real help customer stranding;;18/02/2015 12:52;nan;
5.68151E+17;0;1;8;1;US Airways;;CJLarcheveque;;0;airway restrike against bag two worst;;18/02/2015 12:51;Charlotte, NC;
5.68151E+17;0;1;6;0.3404;US Airways;;Gman818;;0;airway 2 uncancelled flight trip la mobcap weather southwest easy us air making pay cobblestone use credit never;;18/02/2015 12:51;nan;
5.68149E+17;0;1;8;0.6635;US Airways;;tannapistolis;;0;airway whats point baggage claim ticket dont scan racking;;18/02/2015 12:43;nan;Eastern Time (US & Canada)
5.68144E+17;0;1;3;0.6479;US Airways;;Kizzinator;;0;airway access dividend miles week automat phone keep telling call back late flight frustrate overseason;;18/02/2015 12:24;Boston;Eastern Time (US & Canada)
5.68143E+17;0;1;8;1;US Airways;;tannapistolis;;0;airway cant even track bag see like redisappear;;18/02/2015 12:20;nan;Eastern Time (US & Canada)
5.68143E+17;0;1;3;0.6788;US Airways;;JuliaSayers;;0;airway cant get hold anyone speak missing miles month since travel lamp jive unsubmitted twice onliness;;18/02/2015 12:20;Birmingham, AL;
;Quito;;;;;;;;;;;;;
5.68141E+17;0;1;3;1;US Airways;;DanielaRisa;;0;airway gona better day call jive scalled 3 separate occasion past couple week never get person;;18/02/2015 12:14;Chicago, IL;Eastern Time (US & Canada)
5.6814E+17;0;0.6229;1;0.6229;US Airways;;BigDavew2k;;0;airway spent room lamp transportation whole flight;;18/02/2015 12:10;nan;
5.6814E+17;0;0.7179;8;0.7179;US Airways;;BigDavew2k;;0;airway ask reimbursement maybe miles added account inconvenience money spend;;18/02/2015 12:09;nan;
5.6814E+17;0;1;3;0.6989;US Airways;;BigDavew2k;;0;airway masked reimbursement something like miles added account told call customer service;;18/02/2015 12:07;nan;
5.68139E+17;0;1;8;1;US Airways;;BigDavew2k;;0;airway come home day late flight find guy lost luggage;;18/02/2015 12:06;nan;
5.68139E+17;0;1;3;0.6596;US Airways;;Kurt_Wirth;;0;airway doubt gate cobblestone cluster every agent encounter saw concluding one outright rude put;;18/02/2015 12:05;ÜT: 43.182918,-77.651224;Eastern Time (US & Canada)
5.68139E+17;0;0.6344;2;0.3333;US Airways;;BigDavew2k;;0;airway spend cost flight get free room transportation airport;;18/02/2015 12:05;nan;
5.68139E+17;0;1;1;0.6424;US Airways;;BigDavew2k;;0;airway voucher give us hotel useless call number say room available expect;;18/02/2015 12:04;nan;
5.68139E+17;0;1;2;0.6456;US Airways;;BigDavew2k;;0;airway mad cant even believe guy uncancelled flight connection flight leave first stop lamp give useless hotel voucher;;18/02/2015 12:03;nan;
5.68138E+17;0;1;7;1;US Airways;;MsAmanRm103;;0;airway priority made considering pending snow storm delay flight hour lamp half id like answer;;18/02/2015 12:01;Detroit, MI;
5.68137E+17;0;0.6482;8;0.3241;US Airways;;garyatsga;;0;airway experienced define customer service flybelt flight attendant willing follow passenger bag charge;;18/02/2015 11:57;Dallas, TX;Central Time (US & Canada)
5.68136E+17;0;1;8;1;US Airways;;tannapistolis;;0;airway jive done everything still luck finding bag dont understand bag misplace upsetting;;18/02/2015 11:53;nan;Eastern Time (US & Canada)
5.68136E+17;0;1;1;0.66;US Airways;;raisethebarn;;0;airway wasnt q thanks wondering you jones disguised call scoutcraft;;18/02/2015 11:51;Franklin, TN;Central Time (US & Canada)
5.68135E+17;0;1;3;0.6759;US Airways;;thesherylralph;;0;airway turns americana difficulty past loyal customer aa platinum flyer sair wouldnt unhelpful;;18/02/2015 11:50;Right where I should be!;Pacific Time (US & Canada)
5.68135E+17;0;1;7;1;US Airways;;MsAmanRm103;;0;yes envy fly w airway unmissed con flight mobcap coffeecake oft wouldnt see father be put coma;;18/02/2015 11:49;Detroit, MI;
5.68135E+17;0;1;10;0.3367;US Airways;;navydocdro;;0;airway cobblestone minute put tsar number in cobblestone min stop holding people hostage inquiring dividend miles act tsar;;18/02/2015 11:48;okinawa, japan;
5.68135E+17;0;1;3;1;US Airways;;Twinscream1;;0;airway go though entire process get people phone airway;;18/02/2015 11:46;nan;
5.68134E+17;0;1;3;0.6827;US Airways;;Twinscream1;;0;airway really mean airway;;18/02/2015 11:45;nan;
5.68134E+17;2;0.63;9;;US Airways;;MaxImumZero386;;0;airway thanks help remind agent ok psi sheard rumor streaming wifie movie service stalling;;18/02/2015 11:44;Planet Earth;
5.68134E+17;0;1;7;1;US Airways;;willary;;0;airway nope done supposed get home upmix didnt get home midnight rainer;;18/02/2015 11:43;Washington, D.C.;Eastern Time (US & Canada)
5.68132E+17;0;1;3;1;US Airways;;annatrubin;;0;airway way assist actually answer phone;;18/02/2015 11:37;nan;Eastern Time (US & Canada)
5.6813E+17;0;1;3;1;US Airways;;navydocdro;;0;airway kill give cobblestone second bad zak instead constant commercial hold;;18/02/2015 11:28;okinawa, japan;
5.68129E+17;0;1;3;0.6482;US Airways;;navydocdro;;0;airway kill let put precheck number reservation;;18/02/2015 11:24;okinawa, japan;
5.68129E+17;0;1;6;1;US Airways;;navydocdro;;0;airway kill let cobblestone miles expire;;18/02/2015 11:23;okinawa, japan;
5.68129E+17;0;1;7;0.6111;US Airways;;navydocdro;;0;airway kill let know many minute hold;;18/02/2015 11:23;okinawa, japan;
5.68128E+17;0;1;8;0.3715;US Airways;;BionicSocialite;;0;airway cobblestone samsonite untotaled happy;;18/02/2015 11:22;Fort Wayne, IN;Indiana (East)
5.68127E+17;0;1;3;1;US Airways;;Twinscream1;;0;airway sent letter letter get back nothing form letter half baked reply airway;;18/02/2015 11:18;nan;
5.68127E+17;0;1;5;0.6867;US Airways;;mscaitw;;0;airway least comforting thing pilot sitting stationary plane 3 hour dont really know happen;;18/02/2015 11:15;nan;Eastern Time (US & Canada)
5.68124E+17;2;0.6556;9;;US Airways;;AndrwM;;0;airway thanks;;18/02/2015 11:05;Greenville, SC;Eastern Time (US & Canada)
5.68123E+17;0;1;1;0.6623;US Airways;;Twinscream1;;0;airway number cobblestone cant wait bucksaw;;18/02/2015 11:01;nan;
5.68123E+17;0;1;3;1;US Airways;;Twinscream1;;0;airway call cant wait see anything happen service really airway;;18/02/2015 11:00;nan;
5.68122E+17;2;1;9;;US Airways;;CaraModisett;;0;airway also appreciate shasta lucy;;18/02/2015 10:55;Memphis, Tennessee;Central Time (US & Canada)
5.6812E+17;0;1;7;1;US Airways;;travelersally;;0;osc airway hate delay tried postcoxal although sure imbibition;;18/02/2015 10:48;Atlanta;Eastern Time (US & Canada)
5.68118E+17;0;1;8;0.3478;US Airways;;The_Big_Guy27;;0;airway big fail subside baggage pittsburgher charge cobblestone dollar bag;;18/02/2015 10:42;US;Eastern Time (US & Canada)
5.68117E+17;1;0.6516;9;;US Airways;;natedunn;;0;airway possible earn dividend miles passenger even chasing ticket;;18/02/2015 10:38;Phoenix, AZ;Pacific Time (US & Canada)
5.68117E+17;0;0.6511;8;0.6511;US Airways;;seungminkim;;0;airway hope thank help traveled halfway across globe want suitcase;;18/02/2015 10:36;Washington, D.C.;Quito
5.68117E+17;0;0.6816;6;0.352;US Airways;;LayneHillesland;;0;airway consider noncoring original fare price try flight booking problem ticket;;18/02/2015 10:36;nan;
5.68117E+17;0;0.6576;6;0.6576;US Airways;;alvarez16;;0;airway booked award ticket recently ticket less miles contact without musing onliness form phone;;18/02/2015 10:35;USA;Eastern Time (US & Canada)
5.68117E+17;2;1;9;;US Airways;;Logunov_Daniil;;0;airway best follow forehanded;;18/02/2015 10:35;Russia, Россия;Abu Dhabi
5.68116E+17;0;0.6698;5;0.3503;US Airways;;MusJew2daRescue;;0;airway please reassess business practice goal passenger plane little possible;;18/02/2015 10:31;Earth;
5.68114E+17;0;1;3;0.347;US Airways;;LayneHillesland;;0;airway thats ok know ill likely never book;;18/02/2015 10:25;nan;
5.68114E+17;0;1;3;1;US Airways;;Twinscream1;;0;airway unfollowed complaint procedure get run around service suck airway;;18/02/2015 10:25;nan;
5.68114E+17;0;1;7;1;US Airways;;MusJew2daRescue;;0;airway dont mind waiting mind waiting plane shouldnt airport room know food;;18/02/2015 10:23;Earth;
5.68112E+17;0;0.6677;3;0.3345;US Airways;;cheerldrguy;;0;airway appreciate however system tell call back late flight mends call need reply thanks;;18/02/2015 10:18;Palm Springs, CA;Pacific Time (US & Canada)
5.68112E+17;0;1;0;0.3684;US Airways;;MusJew2daRescue;;0;airway board apple plane cobblestone turn deice apple wait hour long process;;18/02/2015 10:18;Earth;
5.68112E+17;0;1;3;0.6608;US Airways;;seungminkim;;0;airway tried musing twitter also gave helpful information thank anyway;;18/02/2015 10:17;Washington, D.C.;Quito
5.68111E+17;0;1;3;0.6739;US Airways;;drinkie;;0;airway sure sincere apology disappointing customer perspective want loyal customer option;;18/02/2015 10:14;Delaware;Eastern Time (US & Canada)
5.68111E+17;0;1;6;0.3813;US Airways;;LayneHillesland;;0;airway yeah know hath ill spend almost cobblestone dollar ticket since price gone week;;18/02/2015 10:13;nan;
5.68111E+17;0;1;1;0.6667;US Airways;;AngelicaJoni1;;1;airway yeah either unrefunding money 2 free round trip compensate trouble put;;18/02/2015 10:13;NY;
5.6811E+17;0;1;1;0.6397;US Airways;;MusJew2daRescue;;0;airway incompetent hairline every day days end;;18/02/2015 10:10;Earth;
5.68109E+17;0;0.6768;6;0.3434;US Airways;;LayneHillesland;;0;airway hisn ticket berther transaction still pending;;18/02/2015 10:03;nan;
5.68107E+17;0;0.6519;1;0.3311;US Airways;;MaxImumZero386;;0;airway familia longer get early boarding young kids american new parent give us;;18/02/2015 09:58;Planet Earth;
5.68107E+17;0;1;7;0.6773;US Airways;;scm1133;;0;airway patient originally cobblestone cobblestone;;18/02/2015 09:56;nan;London
5.68107E+17;0;0.6489;3;0.3511;US Airways;;MoamarMoMoney;;0;airway agent say;[41.15955496, -81.39767448];18/02/2015 09:56;nan;Eastern Time (US & Canada)
5.68106E+17;0;0.6737;8;0.6737;US Airways;;EMonzon14;;0;airway guardian kafka charlotte idea tho;;18/02/2015 09:53;nan;
5.68106E+17;0;1;0;0.3684;US Airways;;Carlito_Sway;;0;airway said meal flight hairline reserver food more update policy;;18/02/2015 09:51;Miami,Fl;Central Time (US & Canada)
5.68105E+17;0;0.6739;3;0.6739;US Airways;;MoamarMoMoney;;0;airway ind person scalled ask catch name dejected request;[41.16013713, -81.39768211];18/02/2015 09:49;nan;Eastern Time (US & Canada)
5.68105E+17;0;0.634;3;0.634;US Airways;;cheerldrguy;;0;airway nice take customer service phone hook yourself;;18/02/2015 09:49;Palm Springs, CA;Pacific Time (US & Canada)
5.68105E+17;0;1;8;1;US Airways;;seungminkim;;0;airway link broken onliness baggage locator already tried gave useful information;;18/02/2015 09:48;Washington, D.C.;Quito
5.68105E+17;0;1;3;1;US Airways;;LayneHillesland;;0;airway spoke phone 3 4 times resolution imi still waiting get money back price jacketed;;18/02/2015 09:47;nan;
5.68104E+17;2;0.6871;9;0;US Airways;;MoamarMoMoney;;0;airway thanks reaching gold div cobblestone flight change confirmation manx;[41.16012493, -81.39760735];18/02/2015 09:45;nan;Eastern Time (US & Canada)
5.68102E+17;0;1;7;0.6585;US Airways;;Carlito_Sway;;0;airway unstranded hilly carving cant get meal voucher even though plane mechanical issue next flight cobblestone urs;;18/02/2015 09:38;Miami,Fl;Central Time (US & Canada)
5.68101E+17;0;1;3;1;US Airways;;amfnyc;;0;airway hold connected wrong department automat transferred another cobblestone min lamp counting;;18/02/2015 09:33;nan;Eastern Time (US & Canada)
5.68101E+17;2;0.6678;9;0;US Airways;;claytonconway;;0;airway yes flight attendant wonderful twi secure tray table ailing mutt;;18/02/2015 09:32;Seattle;
5.681E+17;0;1;8;1;US Airways;;tannapistolis;;0;airway link doesnt work jive tried racking bag several times still doesnt clarify;;18/02/2015 09:30;nan;Eastern Time (US & Canada)
5.68096E+17;2;1;9;;US Airways;;CateItaliano;;0;airway thanks seating next 2 hot athlete flight significantly better;;18/02/2015 09:13;Wonderland;Central Time (US & Canada)
5.68094E+17;2;1;9;;US Airways;;kimlipp;;0;airway thank way get bag thanks number smilingness;;18/02/2015 09:06;Fernandina Beach, FL;Eastern Time (US & Canada)
5.68089E+17;1;0.6847;9;0;US Airways;;NChanelJoy;;0;airway give stand eats unticketed passenger know connection flight;;18/02/2015 08:46;nan;Eastern Time (US & Canada)
5.68089E+17;0;1;10;0.3609;US Airways;;NChanelJoy;;1;airway guy please send service agent gate cobblestone hilly people unmissed connection theres 2;;18/02/2015 08:44;nan;Eastern Time (US & Canada)
5.68088E+17;0;1;3;1;US Airways;;NChanelJoy;;1;spend 1 hour hold airway;;18/02/2015 08:42;nan;Eastern Time (US & Canada)
5.68088E+17;0;1;7;1;US Airways;;NChanelJoy;;1;airway flight arrive late flight leave cobblestone passenger connection;;18/02/2015 08:40;nan;Eastern Time (US & Canada)
5.68087E+17;0;1;4;1;US Airways;;RAEtnyre;;0;airway last 2 times checked bag severally redamage one answer baggage call line status chairman;;18/02/2015 08:38;nan;Arizona
5.68084E+17;0;1;3;1;US Airways;;djxsv;;0;airway crazy havent spoken human yet better way commercial;;18/02/2015 08:27;Charlottesville, VA.;Eastern Time (US & Canada)
5.68084E+17;1;1;9;;US Airways;;NChanelJoy;;1;airway get assistance flight cobblestone plane landed apnea connection atlatl;;18/02/2015 08:26;nan;Eastern Time (US & Canada)
5.68083E+17;0;1;7;0.617;US Airways;;JessBenge;;0;airway got home cobblestone hour supposed living airport goffered monetary assistance;[30.44405028, -84.23614305];18/02/2015 08:22;nan;
5.68083E+17;0;1;3;0.6963;US Airways;;amfnyc;;0;airway jive trying days dont get hung get prompt;;18/02/2015 08:22;nan;Eastern Time (US & Canada)
5.68082E+17;0;1;3;1;US Airways;;djxsv;;0;airway option call back imi sitting burning minute waiting error fixed;;18/02/2015 08:16;Charlottesville, VA.;Eastern Time (US & Canada)
5.68081E+17;0;1;3;1;US Airways;;_JoeChuck;;0;airway 2 days 2 hour hold day charge double flight cant even fix worst service jive ever;;18/02/2015 08:15;CT to Queens ;Eastern Time (US & Canada)
5.6808E+17;0;1;3;1;US Airways;;amfnyc;;0;airway jive trying call days every time system overload disconnect really global company help;;18/02/2015 08:11;nan;Eastern Time (US & Canada)
5.6808E+17;0;1;3;1;US Airways;;suzanneboles;;0;airway also family crisis lamp charge full price flight plus cobblestone 2 change flight even emergence;;18/02/2015 08:10;London, ON';Eastern Time (US & Canada)
5.6808E+17;0;0.6806;3;0.6806;US Airways;;JessBenge;;0;airway whereso apology;[30.44414315, -84.23627649];18/02/2015 08:08;nan;
5.6808E+17;0;1;3;1;US Airways;;suzanneboles;;0;airway thank sad wouldnt talk 2 real person lamp kept getting disconnected automat simsim;;18/02/2015 08:08;London, ON';Eastern Time (US & Canada)
5.68079E+17;0;1;2;0.6717;US Airways;;Barrkari;;0;airway flight today showing time onliness able check scalled lamp told uncancelled flightless put hold lehr ago help;;18/02/2015 08:07;nan;
5.68079E+17;0;0.6652;1;0.3456;US Airways;;mark7579;;0;airway new tag line got alive;;18/02/2015 08:06;Richmond, Virginia;Lima
5.68079E+17;0;1;3;1;US Airways;;_JoeChuck;;0;airway 2 days row call still cant get anyone phone actually employee;;18/02/2015 08:04;CT to Queens ;Eastern Time (US & Canada)
5.68078E+17;1;0.6845;9;0;US Airways;;SeanOB19;;0;airway unannounced people going flo via charlotte go different plane lamp gate direct flight logic;;18/02/2015 08:01;nan;Central Time (US & Canada)
5.68078E+17;1;0.6765;9;0;US Airways;;asherhuey;;0;airway realize americana advantage number wasnt used flight get off miles;;18/02/2015 08:00;Washington, DC;
5.68077E+17;0;1;1;1;US Airways;;mark7579;;0;airway company see passenger customer;;18/02/2015 07:59;Richmond, Virginia;Lima
5.68077E+17;0;0.7102;3;0.7102;US Airways;;KillDaWabbit2;;0;airway way someone contact agent available need help flight booking problem award flight;;18/02/2015 07:58;nan;
5.68076E+17;0;1;7;1;US Airways;;Als_TopTeeth;;0;airway flight undelayed 5 hour reason given sure love flying hairline whata;;18/02/2015 07:56;nan;
5.68076E+17;0;0.6819;8;0.6819;US Airways;;kimlipp;;0;airway got home need bag direct desk number savannah;;18/02/2015 07:53;Fernandina Beach, FL;Eastern Time (US & Canada)
5.68076E+17;0;0.6536;8;0.6536;US Airways;;tannapistolis;;0;airway hope last spoke baggage team werent sure city bag;;18/02/2015 07:53;nan;Eastern Time (US & Canada)
5.68074E+17;2;0.6505;9;;US Airways;;aparisbonvoyage;;0;airway thank busy times;;18/02/2015 07:46;nan;
5.68074E+17;0;1;7;1;US Airways;;michellishelli;;0;airway flight undelayed reroute much sorry inconvenience check agent unimpressed;;18/02/2015 07:45;London;
5.68074E+17;0;1;7;1;US Airways;;TabersAmerica;;0;airway americana cobblestone min delay thanks maintenance issue thanks wasting day;;18/02/2015 07:44;Philadelphia, PA;Eastern Time (US & Canada)
5.68073E+17;0;1;3;1;US Airways;;istackfranklins;;0;airway one complain much really 1 hour minute still nothing agent agent downright coadapt;;18/02/2015 07:42;nan;
5.68073E+17;2;0.6554;9;;US Airways;;Shrubbette;;0;airway thanks;;18/02/2015 07:41;Melbourne, Australia;Adelaide
5.68071E+17;0;1;3;0.6583;US Airways;;lisascott09;;0;airway thanks scrappy hotel food taxi bill unfollowed stand uncancelled ligation airway;;18/02/2015 07:32;nan;Central Time (US & Canada)
5.6807E+17;1;1;9;;US Airways;;Shrubbette;;0;airway confirm havent charge;;18/02/2015 07:32;Melbourne, Australia;Adelaide
5.6807E+17;0;1;6;1;US Airways;;Shrubbette;;0;airway hey booked flight isabelle gramp boston lax said charge credit card transaction didnt go;;18/02/2015 07:31;Melbourne, Australia;Adelaide
5.6807E+17;2;1;9;;US Airways;;Logunov_Daniil;;0;airway amazing follow back cleanhanded;;18/02/2015 07:28;Russia, Россия;Abu Dhabi
5.68069E+17;0;1;3;0.6747;US Airways;;KillDaWabbit2;;0;airway jive hold dividend miles service desk cobblestone minute thats hung first time;;18/02/2015 07:27;nan;
5.68066E+17;0;1;2;1;US Airways;;lisascott09;;0;airway useless airway day 2 trying get home stand result uncancelled ligation airway;;18/02/2015 07:15;nan;Central Time (US & Canada)
5.68065E+17;0;1;3;1;US Airways;;istackfranklins;;0;airway vacation get uncancelled flightless hold downright cobblestone minute still havent stalked anyone failure cothish;;18/02/2015 07:10;nan;
5.68065E+17;0;0.6762;3;0.6762;US Airways;;GignacForLowell;;0;airway response cobblestone days thanks;;18/02/2015 07:10;Lowell, Ma;
5.68064E+17;0;1;3;1;US Airways;;snptaylor;;0;airway never travel insanity storm inevitable making us hold add lap child service;;18/02/2015 07:07;nan;
5.68064E+17;0;1;7;1;US Airways;;DustyJonas;;0;airway word flight cobblestone getting adfix near future stuck plane gate hour;;18/02/2015 07:06;Dallas, TX;Central Time (US & Canada)
5.68063E+17;2;0.6445;9;;US Airways;;RoryPhilbin1;;0;airway thanks much;;18/02/2015 07:04;NYC/London ;
5.68063E+17;1;1;9;;US Airways;;RoryPhilbin1;;0;airway recently move got new license booked flight month ago used old license need change;;18/02/2015 07:03;NYC/London ;
5.68063E+17;1;0.6854;9;0;US Airways;;sternjoe92;;0;airway systemic problem mail comes cobblestone airway spy record disallow admi detail;;18/02/2015 07:03;nan;
5.68063E+17;0;1;3;1;US Airways;;snptaylor;;0;airway little help us husband hold hour something take 5 minute complete;;18/02/2015 07:02;nan;
5.68062E+17;1;1;9;;US Airways;;RoryPhilbin1;;0;airway recently move got new license booked flight month ago used old license need change;;18/02/2015 06:58;NYC/London ;
5.68061E+17;0;1;7;0.347;US Airways;;kelliwilson02;;0;airway need plane get somewhere remember arent choice timepleaser;;18/02/2015 06:56;Houston Texas;Central Time (US & Canada)
5.68061E+17;0;1;1;0.6542;US Airways;;snptaylor;;0;airway still cant get travel 2 days ridiculous opisthodont;;18/02/2015 06:55;nan;
5.68061E+17;0;0.68;1;0.35;US Airways;;sternjoe92;;0;airway spy record error causing remail locomobile go spa filter ons admi needs fix;;18/02/2015 06:55;nan;
5.68059E+17;2;1;9;;US Airways;;Logunov_Daniil;;0;airway best follow forehanded;;18/02/2015 06:48;Russia, Россия;Abu Dhabi
5.68059E+17;0;1;0;1;US Airways;;claytonconway;;0;airway seat next cobblestone flight cobblestone seatless tray table falling cohabit;;18/02/2015 06:45;Seattle;
5.68057E+17;0;1;1;1;US Airways;;kvetcher;;0;airway ind time occurrent 3 week imi patient choice antitrust issue;;18/02/2015 06:39;Major metro area, USA;Eastern Time (US & Canada)
5.68057E+17;0;1;3;1;US Airways;;PastorMRobinson;;0;airway vacation budget blown mobcap lack communication airway never use refer anyone;;18/02/2015 06:39;Lexington;Central Time (US & Canada)
5.68056E+17;0;1;2;1;US Airways;;_MeAndMariah;;0;airway credit bank account two days work jive unmissed uncancelled ligation;;18/02/2015 06:33;where you want to be.;Eastern Time (US & Canada)
5.68056E+17;0;0.6547;6;0.3353;US Airways;;kelliwilson02;;0;airway dont need rebook need know policy;;18/02/2015 06:33;Houston Texas;Central Time (US & Canada)
5.68056E+17;0;1;2;0.6923;US Airways;;_MeAndMariah;;0;airway preflight booking problem necessary cant afford deal kind unprofessionalism however like type credit;;18/02/2015 06:32;where you want to be.;Eastern Time (US & Canada)
5.68054E+17;1;0.6507;9;0;US Airways;;Kyle_Clarke528;;0;airway odds get flight delta actually get orlando today slate flight;;18/02/2015 06:26;Worthington, Ohio;Central Time (US & Canada)
5.68054E+17;0;1;10;1;US Airways;;_MeAndMariah;;0;airway standing one saying anything ill likely missing flight wi haught;;18/02/2015 06:25;where you want to be.;Eastern Time (US & Canada)
5.68054E+17;1;0.6351;9;0;US Airways;;akobilarov;;0;airway long take receive ticket americana tin booked via cotyttia us flight;;18/02/2015 06:24;South Carolina;Eastern Time (US & Canada)
5.68053E+17;0;1;3;1;US Airways;;laurenpolinsky;;0;airway useless tweet jive ever seen;;18/02/2015 06:24;nan;Mountain Time (US & Canada)
5.68053E+17;0;1;3;0.6275;US Airways;;_MeAndMariah;;0;airway got worst service jive ever seen hairline 3 uncancelled flightless flight rude employee currently flight undelayed;;18/02/2015 06:23;where you want to be.;Eastern Time (US & Canada)
